node_name,ICES_rect,abundance,biomass,bodymass,year
Clupea,43G7,0.4990322593269074,14.012670823447174,28.0796893618609,2011
Clupea,44G7,0.22754213630998946,4.225835492560675,18.5716613243169,2011
Clupea,44G8,0.1805574697018423,4.211716993166849,23.3261852867219,2011
Clupea,45G7,1.0475482654015529,20.728538355914964,19.7876690177795,2011
Clupea,45G8,0.5621297558103588,5.322669611680234,9.46875620203941,2011
Clupea,46G8,0.27102137715976504,4.767113680103334,17.5894378888539,2011
Clupea,42G6,0.33367513615848327,13.277255672580138,39.7909650249575,2012
Clupea,42G7,0.17674295517688618,6.556314008425959,37.0951928571316,2012
Clupea,43G7,0.07970975413668094,2.2878499040037226,28.7022576945937,2012
Clupea,44G7,0.2751134439091751,4.646439933216202,16.8891780321363,2012
Clupea,44G8,0.24031122015167222,4.171948582620406,17.3606067165207,2012
Clupea,45G7,1.1289887702199655,22.349069607269197,19.7956527086756,2012
Clupea,45G8,0.35352074860687926,10.27512769904997,29.0651333466033,2012
Clupea,46G8,0.8357181694368797,16.928046135759367,20.2556875688915,2012
Clupea,42G6,0.07018105629611958,2.273951601171651,32.4012165273919,2013
Clupea,42G7,0.2757925114168889,10.656875137968699,38.6409155318207,2013
Clupea,43G7,0.15208760197683652,5.530361774737089,36.363001999199,2013
Clupea,44G7,0.2092020494982054,6.406639608220873,30.624172294621,2013
Clupea,44G8,0.1527302796547854,4.687126441633493,30.688914157872,2013
Clupea,45G7,0.6577869651283014,15.161708201300351,23.0495722856762,2013
Clupea,45G8,0.13000472206108865,4.116939267301108,31.6676133145885,2013
Clupea,46G8,0.1679397379703654,3.8577452669704413,22.9710092059997,2013
Clupea,42G6,0.7733428703868325,35.88041161415972,46.3965118036351,2014
Clupea,42G7,0.32393896589198445,13.158488907382313,40.6202720044798,2014
Clupea,43G7,0.19884020184732676,7.3253340373580125,36.8403067855591,2014
Clupea,44G7,0.5500708695922597,18.120008059491145,32.9412245969735,2014
Clupea,44G8,0.5413111722066625,14.38640642049197,26.5769619382611,2014
Clupea,45G7,0.5167536188420553,2.7675064639914697,5.35556281191202,2014
Clupea,45G8,0.8957715062525822,13.660113329812974,15.2495510679497,2014
Clupea,46G8,0.6609065035293624,8.992003716188927,13.6055609502554,2014
